,x
488,-0.5604243444890487
489,2.699717693529971
490,0.001866711605998578
491,0.7497660028864658
492,0.7057509811334638
493,1.8804048065727965
494,0.9803633531539423
495,0.3282202042432648
496,-2.279150577007273
497,1.3241378110769302
498,0.2593050781418482
499,-2.6418679988188365
500,-0.9117844050217423
501,-0.07409092520983072
502,-1.3481428476188198
503,0.5694771286991084
504,0.26561684415926795
505,1.1335495494515548
506,-0.5880874657929802
507,0.225522249528374
508,-0.4819839811205515
509,-1.1785358014266456
510,-1.2851581047244076
511,0.13975263080830508
512,0.5172306095296874
513,1.4865716279855141
514,-0.44989277383381954
515,-0.1595809589105387
516,-1.0185849672048473
517,-0.15723689398812818
518,0.8315081964770316
519,-2.014243545271752
520,-0.3158637659145123
521,-1.3342548952984548
522,1.0582930588051178
523,-0.9341221707788666
524,0.5471205547066212
525,-1.031566055434326
526,0.30518543309614743
527,-0.532355935441119
528,-0.730307250288945
529,-1.9980932012748327
530,0.5959348676425232
531,-0.3114078125254809
532,-0.6593352710852953
533,1.4351270611374836
534,-0.5468196367765193
535,-0.9839499459452863
536,0.5780405797793532
537,-1.1143068510056757
538,0.09291651644786167
539,-0.19793687785684919
540,2.2403235406734736
541,-0.40401725764351254
542,-1.92823159455912
543,1.5147550643786871
544,1.1517632803224829
545,-1.3530196612521312
546,0.4188406825704563
547,-0.020711931493270667
548,0.08992372820934032
549,0.1815745570380815
550,1.5208307894484796
551,-0.38044004206462617
552,0.3199239721423686
553,1.070150508957245
554,-0.6114063208714855
555,0.018863095707741372
556,0.056130280267884795
557,-1.1846991342696571
558,-0.5926803782309912
559,-0.413209052975945
560,-0.3583061968576966
561,0.30285320834568596
562,0.1213063418804224
563,-0.9208148820177892
564,0.635077884741289
565,0.8287167058702426
566,-0.41310648199784783
567,-0.5834436194073531
568,-0.3806585044579278
569,0.2286937167184055
570,-1.3530270940600948
571,0.11040305022380006
572,-0.11196051890187556
573,1.2038503956819238
574,-0.8794984073110476
575,-1.3877886892772058
576,0.8582265182217529
577,-0.7771661890527763
578,-0.5183896567979855
579,0.4712544808217186
580,-0.5588805043360446
581,0.9860345548155071
582,0.6756594956821431
583,-0.7562149758886024
584,-2.384000912991407
585,-0.47387945010008986
586,0.5917268882000297
587,0.8812775871095971
588,1.2879637512867657
589,-1.0720413054332965
590,0.2162722196505893
591,-1.286779331350723
592,-0.26566376660083246
593,-1.0598307556493598
594,-0.15081766140282388
595,0.6286830553768716
596,-1.0037054862288037
597,1.1713789370642467
598,0.5214932705034095
599,1.3282153539993125
600,-1.7331454703646205
601,0.07607166780607343
602,0.4045901897919762
603,0.33554354593892044
604,-0.34160939512994687
605,0.28508181308746977
606,0.5476243978514546
607,1.198831510681257
608,-0.7244445474421128
609,0.9023555985091619
610,-1.9150125552286292
611,1.5489452257004348
612,-0.24034219309995986
613,-0.42806944044246853
614,-1.4255293842040078
615,0.6873227677390955
616,0.7399997905349199
617,0.2394981967960743
618,-1.0777022060357064
619,-0.18746267102045744
620,-0.6162231894303937
621,-0.1556024922757424
622,0.9266345606211621
623,-0.4632154218449515
624,0.5735537250474595
625,0.5409689262241891
626,-0.39293740384570114
627,-1.3695856188066087
628,-1.037264307332639
629,0.7438672656598
630,0.9679762219277804
631,0.3309381199514809
632,0.4440208476462197
633,-0.9596520701943981
634,-0.4121408667106847
635,1.3685188283300758
636,0.6856992524023942
637,1.4449915198969991
638,-0.30672553016904636
639,-0.3976099051105536
640,-1.4700668054800166
641,0.11049157195710976
642,-1.4913696166384274
643,1.0507399169671623
644,-0.5311650984999451
645,1.7223038279037102
646,0.29255221243266566
647,0.5444147266117172
648,0.3231035842308916
649,-0.6918476227055913
650,-0.8249470745515851
651,0.23012358464961521
652,-1.1132567907854543
653,0.39941824537487103
654,0.5401779232356665
655,-1.169264736248558
656,0.7232285927323222
657,-0.15468550337701695
658,-0.31735172593603955
659,0.7059195243282248
660,-1.231113409416631
661,1.873440347368362
662,0.34538797858394965
663,1.2272694826056862
664,0.43988779150143065
665,0.5554735613414193
666,-1.6163238136493945
667,-0.7092090366753796
668,0.10199930274729169
669,-0.29527091565695607
670,-0.32521694602351764
671,0.32345498825820007
672,0.5187262891085823
673,0.193796306021033
674,-1.096560082328698
675,0.05904180787770452
676,-0.34661720171380883
677,0.3877833724001194
678,2.1208622009492393
679,-0.18732269340080485
680,0.05393998952037458
681,-1.1138026230968843
682,0.7740597115637774
683,-0.601676005659217
684,-0.8449573623623811
685,0.356154746855028
686,-0.5122356787684972
687,-0.9223202569235461
688,2.4285803534165815
689,-0.036861210390184064
690,-0.20804450710267888
691,-1.0086681479096762
692,1.1972149781092698
693,1.598968183509756
694,0.3080996949705346
695,-0.0861662793664889
696,-0.5171078361061813
697,-0.5432146792130453
698,0.9450333857536183
699,-0.1965376522230948
700,1.1033474680140076
701,0.058563856514358525
702,0.3170937698279857
703,-0.3784883181752025
704,-1.6195929027442935
705,1.576069331593386
706,-0.11819039612645857
707,-1.8485412944360617
708,0.3061658979486546
709,-1.204023514754009
710,0.6323837023178153
711,-0.9028832505193346
712,-0.0698630754806947
713,1.476209598317331
714,1.6935368047305932
715,1.248147167977972
716,-0.8830792638759625
717,-0.8499396252750334
718,1.327687400481054
719,-0.40278373869298406
720,0.7086847742814315
721,-1.4888832465878976
722,0.8828600388116896
723,0.9590116033047673
724,-0.0943889680271737
725,0.4832855888636094
726,0.025750226882905583
727,0.5091727185069751
728,1.444488533734109
729,0.2526258716420905
730,-1.4508928237580445
731,-0.0013886158315175885
732,0.4409418972104039
733,-0.09120019583046893
734,-0.20984975129566835
735,0.36061366916660686
736,0.12368979660082524
737,0.351459358045178
738,-0.17741656774020886
739,-0.9585164261450331
740,0.31178726487063996
741,-0.07759222928569952
742,0.5249831590274223
743,-1.0812796657521933
744,0.085212960901968
745,-0.8040375830941794
746,-1.7092446753342292
747,-1.634965744570567
748,0.5603353500262106
749,-0.100316793143582
750,-0.9102592303009175
751,-0.7508729795198613
752,-1.0742135439541391
753,0.20550369241318645
754,1.395266758607241
755,0.48428533173103805
756,-1.2502304219890898
757,1.6173080976724277
758,0.14963832028578822
759,0.4313332148809327
760,-0.48094804235004074
761,-0.0936474369830032
762,0.27232718082728674
763,-0.7904287481646024
764,0.35991226597868364
765,-0.1252839341569063
766,0.5691066259008298
767,1.2405559684369891
768,-0.48650553152248666
769,-0.9163117054497932
770,0.6587766928399769
771,-0.6048544725234335
772,-0.46424560555258354
773,-0.6437249175146348
774,0.08681030102920861
775,-0.2918785531965641
776,0.40977090688130724
777,-0.5094821042331497
778,0.30641516027800675
779,0.10467115027600285
780,-1.2134128572794722
781,0.043751432224184685
782,-0.9883557104726957
783,1.0200696487173158
784,0.8224461919207081
785,-0.8742994097872765
786,-1.5081061675018346
787,-1.6753995953467367
788,0.19193706569966545
789,0.45645779404729026
790,0.35283790814755395
791,0.862952472518746
792,0.5774091393579017
793,0.3833370478367557
794,0.03886793959037947
795,0.19636561443655684
796,-0.7023730146335357
797,1.6658175663874533
798,0.3110272224387554
799,-0.3162311741331103
800,-0.9740665718791586
801,1.4299459093583384
802,-1.1289809502370765
803,-0.6126337730482433
804,0.21732347194005514
805,-0.25544643845041054
806,-0.6441919085580772
807,-0.002160111150692955
808,0.8900425243194293
809,1.5002161621882966
810,0.23109885608264924
811,-1.3703116003073175
812,0.2495468328806383
813,-1.0672077917515694
814,-0.28358981343953854
815,-0.491234242299832
816,0.14914838583823595
817,-0.2819521760793238
818,1.250904276003251
819,0.29424230867055357
820,-1.4697703552736825
821,-0.49740754740754983
822,-0.0159870218308382
823,0.13697423880862786
824,0.5901634486149615
825,-0.42803180346658914
826,-1.8144353981885242
827,-0.266453295434198
828,-1.2413366821853509
829,-0.5670489468428346
830,-0.30134672063969625
831,0.7298003348619296
832,0.9467610804119909
833,1.8194318220335683
834,1.5767991541991984
835,-1.0160378962759153
836,-1.2228622531545148
837,-0.494751516254378
838,-1.2893372142600756
839,1.8591343141673824
840,-1.7911065719153465
841,0.3247200535251029
842,1.9691376645261325
843,0.4407654550061931
844,0.9898110494267041
845,0.5306924088356579
846,0.740213257013725
847,-0.6027023787544568
848,0.06205006201512312
849,-0.2744266881211345
850,1.3453810548656593
851,1.364909765717731
852,0.44190799946022674
853,1.533689979599696
854,-1.3534769148941512
855,-0.16825851265702546
856,0.7899526369477516
857,-1.1684730562990062
858,0.1322121879065693
859,0.9783105392706747
860,0.12406809693489047
861,-0.1275234999104959
862,-0.3036999050116227
863,-0.45812354403248057
864,-0.5154752873296832
865,-0.020408500688561988
866,-0.7763614219049014
867,-2.699285209382047
868,-1.4852532985468778
869,-0.09187440081964028
870,0.10533130532712029
871,1.2578926140707967
872,1.8408954280555951
873,-1.2235388673503014
874,-0.10648752747985318
875,0.3232157494141758
876,0.3715573182642086
877,0.6575729539944123
878,-0.6898718691914969
879,0.3704779712047858
880,0.7601268988936729
881,0.4912491384144295
882,0.9709779754101995
883,-0.9275416986212395
884,0.4346689827006128
885,0.9256427556528325
886,1.100160830374378
887,0.2903479517162656
888,0.2652128653023064
889,0.08623344108985945
890,-1.2035033232178873
891,-0.7979151155937525
892,-0.6368127643917904
893,-1.614074640329476
894,-0.26415706693556956
895,-0.7071481364796197
896,-1.0291554094186504
897,-0.6670413023640586
898,-0.4790971527122649
899,0.6179593048225177
900,-0.680100319490027
901,-1.0616510590347288
902,1.1904958452696999
903,-0.6525809604852623
904,-0.7850943302422189
905,-0.2817349055420594
906,-1.6328479887296876
907,-1.233920003153061
908,-1.3576748317224936
909,-0.46394689562628677
910,-0.304503675998448
911,-0.8066680185562269
912,-0.20259722491153415
913,-0.8693684311786843
914,-1.7105441049586732
915,-1.077452502514389
916,-0.1657033791431644
917,-0.8935661007178881
918,0.03148915219135223
919,0.5404252412648334
920,1.5185073983326256
921,0.42803593550297936
922,2.0542629446948397
923,-0.39424153907612025
924,1.3298990338188432
925,0.9653894984320007
926,-0.4729412090959379
927,-0.48307916329995326
928,0.46952844719099135
929,-0.42363867301464764
930,0.8014885585570268
931,-0.30141433909528176
932,-0.7236701873191862
933,-1.1048490851970822
934,0.1387593498084775
935,-0.7695822435375252
936,0.19647485733468212
937,-0.3901496915269843
938,0.8125496702790962
939,0.3196342946471506
940,-0.4970836248357881
941,-1.2709549836922804
942,2.1254823451972906
943,-1.2082429074155365
944,0.47131907376470294
945,1.2532527603204313
946,0.3328449488277216
947,1.2247387392257514
948,1.1943440011728201
949,-0.771303413962625
950,-0.5769340762217002
951,0.27713494900973906
952,0.5617395416311638
953,-0.8204412751175596
954,0.42059750411608504
955,-0.059107771866106294
956,-0.8542569249915857
957,-0.16563517214071297
958,2.207824214216413
959,-0.24279064761386046
960,-0.5210175343644755
961,0.1457405476082761
962,1.6319847778714613
963,-0.4167708359804491
964,-0.05642086634018894
965,-0.6342755762274271
966,-0.8776955716681292
967,-0.6043743116793615
968,-0.315109116903228
969,-0.7419482241374736
970,-1.083759455787449
971,0.3992934107298499
972,0.4556564066037038
973,-1.6965467315614997
974,1.2320790608617793
975,0.5878729705778403
976,1.1257625545224783
977,-0.9150834122866444
978,0.21421066698869992
979,-0.889076295380765
980,-0.22613351483936525
981,0.3741539873193031
982,0.8001410053941673
983,0.6878613297677858
984,2.1874926266546293
985,-0.6319023924776114
986,0.6264008513010348
987,-0.012368167264493215
988,2.0116706029863978
989,-1.515188179134406
990,-0.5502410311914931
991,0.5857863271292975
992,-1.8763257725776226
993,-0.31344924470510716
994,1.761565929606148
995,0.8348952444779876
996,0.10695511812177082
997,0.8156583871002163
998,-2.150217734227145
999,-1.3432376766033538
1000,-0.10105450040435957
1001,-0.34036660177560596
1002,0.05920353708936133
1003,-1.6909608161886798
1004,-0.300874824226923
1005,-0.14416271442434103
1006,-1.308854788939531
1007,0.040516218508101665
1008,-0.8910428622929252
1009,2.4347342480464778
1010,1.6336486859350239
1011,-1.0777539087905441
1012,-0.4913928978959261
1013,-0.6347560083876584
1014,-1.2374845040977152
1015,-2.4926243342283434
1016,-0.3415854152877587
1017,-0.49949540975294826
1018,2.4879121732601837
1019,0.017168249727432364
1020,1.8106826110780063
1021,-0.8115056630155831
1022,-0.3249741653508773
1023,-0.6731661676473368
1024,0.5013480313129615
1025,1.1519527726044012
1026,0.3749044857330155
1027,-0.5896581072398743
1028,-0.1330823487670543
1029,0.5189644156537226
1030,0.42061427625835635
1031,0.8479197845953397
1032,0.3713202464169874
1033,1.0696960878898967
1034,0.02422543062490665
1035,0.6276775516535076
1036,1.4355046439706538
1037,-0.25980847449166067
1038,-0.6029039155157647
1039,0.5879595275837151
1040,-0.41967340814722204
1041,0.9076871263784689
1042,-0.30387129282632136
1043,0.24414214392573663
1044,0.19090166297479916
1045,-0.16826114661476274
1046,0.4749003945191965
1047,0.5430692163639995
1048,-1.419156574296884
1049,0.8758403772093323
1050,0.9575414021843834
1051,-0.7670105035957006
1052,0.20159761046104252
1053,-0.20970874312846402
1054,-0.4945762207487054
1055,1.6523641979876924
1056,1.3152924014761334
1057,-1.7368688237887462
1058,0.8269763984775454
1059,-0.28060453838389704
1060,1.2690978254642313
1061,-0.7654211344937587
1062,-0.008187216555076832
1063,-0.3387053181659699
1064,-0.043639816543470406
1065,-0.04841255402488709
1066,1.3587554457115865
1067,-0.8573031379020093
1068,-1.215274894870111
1069,-0.6370336970238266
1070,-0.9514165820913579
1071,0.5432532017761899
1072,1.4698873931046152
1073,0.18348422516252785
1074,0.5365188942642891
1075,0.32299286515102793
1076,0.35591149812781125
1077,-0.2012738585463302
1078,-0.48319845054645444
1079,0.23405950460072694
1080,-1.1406128507263498
1081,-0.8490200716225943
1082,0.6302637356269912
1083,-1.3177052165008476
1084,-1.159615273428851
1085,-0.42809764712836973
1086,0.14668749819364066
1087,1.1353837425545799
1088,0.598379014568845
1089,0.8362388938228988
1090,-0.3087234855765481
1091,-0.2213186855441943
1092,1.4559735901959987
1093,1.3506580924439717
1094,1.4438004086052791
1095,0.6825446737047443
1096,-0.967596254326808
1097,1.5604227983835317
1098,0.25719314918887404
1099,-0.5950566012042385
1100,-0.39295805079380103
1101,-0.28865257479501244
1102,-0.012882729120259529
1103,2.5009112286163035
1104,1.1609345500175705
1105,0.797017936581728
1106,0.6964528253958339
1107,2.4993088170512445
1108,0.8585648570431007
1109,1.527403779657051
1110,-0.772999779550284
1111,0.375921362198735
1112,0.5448474497039905
1113,0.7424780691265566
1114,0.924841301914864
1115,0.7176959676378196
1116,-0.5145363129563598
1117,0.6647508827998284
1118,-1.3980252979211119
1119,-0.8429328516117288
1120,0.2769916240603325
1121,-0.9413897899276332
1122,-0.1602174945141903
1123,-0.3625899283144696
1124,1.5184762399803635
1125,-0.7941324701665162
1126,0.4681982490009744
1127,-0.4315144675423293
1128,-1.307563991759238
1129,0.08462367679987104
1130,-1.622075397878341
1131,-0.17838843598267257
1132,1.250504685220328
1133,-0.24149494768946622
1134,0.01768006339117615
1135,-1.1157755275921226
1136,-1.021315077963341
1137,1.3677416217787517
1138,-1.8688954012394747
1139,1.555450833953624
1140,0.1881380188006053
1141,1.977580534865763
1142,-0.5558824619071847
1143,1.9208413657630832
1144,-0.5629179988235853
1145,1.0950282612587006
1146,-1.7357969788237393
1147,2.0628487145381076
1148,0.6584739132822798
1149,2.341143903860963
1150,-0.1683504196239943
1151,-0.18208133204473992
1152,2.4290341144716625
1153,-0.6474990151873871
1154,-0.8694436692886987
1155,0.5165041715140899
1156,-0.39501427447409676
1157,-0.24966406793585055
1158,-2.093820855109671
1159,0.44428897099770304
1160,0.2689710709602615
1161,1.1364873675629177
1162,0.3963325829416083
1163,1.4334209015233452
1164,0.2358484147608703
1165,0.7317115339909077
1166,-0.11598640953348822
1167,-1.7599934675717988
1168,-0.8336059397451248
1169,0.35815857157748093
1170,-1.522970429794508
1171,-0.18984599781517522
1172,0.6703036909157767
1173,-0.03277366671017993
1174,-1.3573640730107257
1175,0.2692972039944745
1176,0.21722827972811345
1177,0.293658401540374
1178,-2.1202036373754303
1179,-0.08442709812704895
1180,1.6466603407457983
1181,-0.1418137070885764
1182,0.3716686458201465
1183,0.012239414514965791
1184,0.13021646996324107
1185,-0.27393010192113193
1186,-0.8910898866807984
1187,-0.30738573189472534
1188,0.8112075699090954
1189,0.502750479129467
1190,1.595905736085035
1191,-1.7750103389080407
1192,1.3476297315926855
1193,0.5798127022712251
1194,0.47447757543254104
1195,0.01335517455892131
1196,0.7340626401614705
1197,1.391854345603358
1198,-2.307823337087678
1199,0.9888702734155445
1200,-2.283547100685219
1201,0.34137346354849796
1202,-0.40355974792227706
1203,0.9071586707829653
1204,-0.26756172808295065
1205,1.578677661007287
1206,-0.6371222886770187
1207,-0.9025742346138
1208,1.3598399112227813
1209,-0.3917921761910867
1210,1.8863143580826365
